evaluation_id,loser,match_id,official_verdict,verdict,winner
nci,full_hla__roc__regime_1800,fd274df55e349817c37afa914584edacae11a09c27011fd62144ad47cfa39e13,VerifiedFailure,not_supported,full_hla__roc__regime_1427
nci,full_hla__roc__regime_1975,19d5fe4600526997d02e6d093e7f8f5ec6e72cf9f48ea253960400fe27b28f41,VerifiedFailure,not_supported,full_hla__roc__regime_1427
nci,full_hla__roc__regime_2103,9f3aa10d345d55e4d9dea1e5fd7257950c2b268cb442221d735c99a72b19331f,VerifiedFailure,not_supported,full_hla__roc__regime_1427
nci,full_hla__roc__regime_2154,2d2ac67b9ce18245166502b8b94a92cac0931e3572dba3abb5bb29e94003ce72,VerifiedFailure,not_supported,full_hla__roc__regime_1427
nci,full_hla__roc__regime_2275,1730e0de40dbf52d7f596a1a26e1f1cc594f054ae7ea6fccf3846bb5fd3a1f5d,VerifiedFailure,not_supported,full_hla__roc__regime_1427
nci,full_hla__roc__regime_2277,054d5cf8905a92c1fa70b407a0584e70341e360538fbcd9042c4dcd0b5819f07,VerifiedFailure,not_supported,full_hla__roc__regime_1427
nci,full_hla__roc__regime_2278,8b3974b4b2dc2b466e7d6e8c52b58f9c4e841d8f8304dbbd965918846b62f41d,VerifiedFailure,not_supported,full_hla__roc__regime_1427
nci,full_hla__roc__regime_2279,70938363582c24b8f4e0e3fa84061da28b1406926405d64672470f533151ab8f,VerifiedFailure,not_supported,full_hla__roc__regime_1427
nci,full_hla__roc__regime_2326,e9e2d07918b4f264289c3bb65d17c9dcfcc50a4db2b0a91450c702e48007afb9,VerifiedFailure,not_supported,full_hla__roc__regime_1427
nci,full_hla__roc__regime_2450,c499ff49fc3cde40ea440a0e496a62aedbae5c4063c1c47d7d743f8f44963c50,VerifiedFailure,not_supported,full_hla__roc__regime_1427
nci,full_hla__roc__regime_2451,2887f69a870b7ce29338228dd45ab6b0e34218058680af392baf3ae7794f5a71,VerifiedFailure,not_supported,full_hla__roc__regime_1427
nci,full_hla__roc__regime_2452,93f71eda20e1040694f81d941de000b3f1e3feb34fd55fcb392e8a1986c35333,VerifiedFailure,not_supported,full_hla__roc__regime_1427
